% Model,case3_base_model_com_solved_Q_1.2.mph
% Version,COMSOL 6.0.0.405
% Date,"Nov 22 2023, 17:13"
% Table,Probe Table - Tout - 
% Time (h),"T_out - 15 m - left (K), Probe_T_out - HE - 15m","T_out - 15 m - left (K), Probe_T_out - HE - 30m","T_out - 15 m - left (K), Probe_T_out - HE - 45m"
4863,296.3506477244272,285.1966455104829,284.0712011715804
4864,296.3356056791206,285.1838032982788,284.05804515003354
4865,296.32449083999325,285.1751796703322,284.0490890398529
4866,296.3162699937732,285.1696878755318,284.04326422637075
4867,296.30967343524566,285.1659071468187,284.0391508870916
4868,296.3044751077232,285.16354505828355,284.03645505017977
4869,296.3003707975234,285.1622240947492,284.0347984133267
4870,296.59977525205073,285.46570011495277,284.33822186518387
4871,296.99639087628543,285.8657339368676,284.73803856700397
4872,297.2416684226006,286.1121674936741,284.9836640008307
4873,297.24178575223044,286.1123841709752,284.98298344847996
4874,297.18273622069603,286.0548209227009,284.9251315201221
4875,297.18346623553896,286.0581190404816,284.92847875447285
4876,297.2477219906093,286.12429852453795,284.99439290001425
4877,297.42890224872275,286.3073289844534,285.17713887751944
4878,297.71164672869764,286.5916010335563,285.46109963503255
4879,298.291712902449,287.1734719585562,286.04277206457783
4880,298.21728534553785,287.09698045774684,285.96520315077737
4881,298.01632340930206,286.8952589985277,285.7629314299091
4882,297.86224103621197,286.741927099839,285.60944421366
4883,297.73627209800253,286.61714538856336,285.48451706022456
4884,297.56337392968805,286.4453392002343,285.3124126947097
4885,297.37716773615557,286.2604944287894,285.1272752886787
4886,297.22188545903737,286.10702947858874,284.97356454286876
4887,297.12298683671884,286.01022181993847,284.8765268689274
4888,297.0365367907427,285.9257790480189,284.7917977032909
4889,296.8916743744604,285.7825157448239,284.6481512199211
4890,296.74072457837525,285.633118356258,284.49843206682334
4891,296.688989081651,285.5835315859288,284.44860735419905
4892,296.6535923860127,285.54993939214245,284.4147285185579
4893,296.6303475164783,285.527977650181,284.3923920729814
4894,296.95161188780537,285.8515371125467,284.71545117802634
4895,297.42290610556125,286.3244308858565,285.18838798588024
4896,297.9722250592979,286.87414779460147,285.7377963571713
4897,298.53331089300787,287.434670561897,286.2977827426235
4898,299.0756631413732,287.9758532423633,286.83834186546227
4899,299.5125004531402,288.4108039559497,287.27262358097374
4900,299.9516375452786,288.84847875769196,287.70986160065155
4901,300.30544686127683,289.20041056672375,288.0613105355546
4902,300.5058318766391,289.398423925466,288.25870211928725
4903,300.30970668684745,289.1989579828032,288.0584016799144
4904,300.03129896399645,288.91912515489963,287.7784075338225
4905,299.65801319673716,288.5448262031088,287.4039897448261
4906,299.2747374983236,288.16103244681443,287.0200943501011
4907,298.9245441669406,287.8105610138479,286.66949103220105
4908,298.61988981207094,287.5055320859975,286.36429700131987
4909,298.3560949443633,287.24104678857924,286.0995975493528
4910,298.1292459460409,287.0132891559382,285.871607672008
4911,297.9224025231539,286.8051241595653,285.6631737707396
4912,297.7271608680837,286.6083125796413,285.4660812113663
4913,297.5397122314353,286.41891537907287,285.2763998699048
4914,297.40253037629645,286.2793176091111,285.1368323288983
4915,297.34780091415735,286.2213867390007,285.07824313231873
4916,297.26118713570406,286.13249455536686,284.98910754037826
4917,297.64469665301283,286.5127055041631,285.3673419457707
4918,298.3148054407785,287.18222555929776,286.03807095197925
4919,299.07791046979986,287.9427639627435,286.7991075551181
4920,299.81150046502177,288.67087885507004,287.52625863521365
4921,300.42520337604714,289.27786013776625,288.1321077390497
4922,300.9367699828856,289.78297564594226,288.6366034746695
4923,301.3608042884973,290.20091732355803,289.05414738816035
4924,301.68892688376144,290.52285550324035,289.3756165012063
4925,301.7076562466577,290.53487952335973,289.38701010146235
4926,301.84184253258564,290.66380002222314,289.5157024830791
4927,302.0694774842487,290.88643828802464,289.7381507545816
4928,301.9719552425038,290.7825703760162,289.6336724711
4929,301.74672002531366,290.55163148343513,289.4023249606563
4930,301.44207740077945,290.24209954594386,289.0925463617105
4931,300.91256062520387,289.70776734198785,288.5578916486751
4932,300.30266927684085,289.09407531787946,287.9440158472646
4933,299.8513254544043,288.6405706101288,287.4905856126124
4934,299.48055238932653,288.26786497366425,287.1178259034216
4935,299.1448224185242,287.9301850001438,286.7799561707175
4936,298.83621054928426,287.6196807378427,286.4692058399645
4937,298.53456259541844,287.31636207444586,286.16561286660885
4938,298.2531394998148,287.0332074348261,285.88224316461014
4939,298.09946303982645,286.8778779997752,285.726987593407
4940,298.0128671066288,286.789396197433,285.63829883018843
4941,297.9507390658783,286.7250860362398,285.5738507736042
4942,297.90099520428697,286.6733505071012,285.52172157795366
4943,297.93450862281924,286.7044136425401,285.5529616604951
4944,298.0823505871278,286.8508945017525,285.6985987661285
4945,298.1452629574086,286.911109260145,285.757876090723
4946,298.31988360033654,287.0832539775602,285.92973318132937
4947,298.5534111980401,287.31404304806824,286.1602382878253
4948,298.71270783377634,287.46983936096774,286.31555037927257
4949,298.8147496210504,287.5682512303493,286.41347134830625
4950,298.8539392206058,287.60381063093706,286.448585524959
4951,298.5472266714133,287.2924911714195,286.13662390767564
4952,298.2711719347872,287.0132232514204,285.8570923823707
4953,297.96827175694364,286.7073743866006,285.5510472082109
4954,297.8605654307776,286.5977043424733,285.44168505365957
4955,297.80661751503237,286.54143188263595,285.3850906976755
4956,297.767678193044,286.4999207480567,285.34307353383866
4957,297.72669514360774,286.4562928803826,285.2990446475142
4958,297.5355614747332,286.26386000552054,285.10512962669344
4959,297.33246482493627,286.0570352082966,284.8984858937223
4960,297.13978488469854,285.86103579755775,284.7027054273531
4961,296.9878831735178,285.7069552078953,284.5484145021704
4962,296.85593189185806,285.5728542752348,284.413901278768
4963,296.77804585645544,285.49268037609056,284.3334098141916
4964,296.7039571606745,285.4157513935803,284.256138524441
4965,296.6804777485876,285.3892422801363,284.22931946707166
4966,296.6855685058237,285.3910589885045,284.23080935790375
4967,296.70836918424243,285.4102418255662,284.24963242071055
4968,296.7471408186153,285.4451014212734,284.2841162966772
4969,296.910000778792,285.6043183073054,284.44306022414304
4970,297.1206564100304,285.81098834565245,284.64943186622475
4971,297.2684955120883,285.953710704608,284.79158203725376
4972,297.31312303497754,285.99294767788683,284.83028131411027
4973,297.3341717677864,286.00886981982165,284.8458477277826
4974,297.3474886434208,286.0172471942404,284.85384304973155
4975,297.3572729185636,286.02207457266564,284.8583348221828
4976,297.3638466062096,286.0236785749959,284.8596003411286
4977,297.2651441906154,285.9195757731121,284.75504116002935
4978,297.0142959623258,285.6631120687199,284.4981174917352
4979,296.7707737387581,285.41466579821986,284.24937727220276
4980,296.5517726082955,285.1911278013157,284.0256052161271
4981,296.34229822221755,284.9771241495904,283.81132590238354
4982,296.184364648776,284.81487538549055,283.6488195432583
4983,296.05429312735873,284.68044674563237,283.5140972960773
4984,295.9543210033276,284.5761743681543,283.4095149659016
4985,295.8898287347299,284.507538133051,283.3405696047991
4986,295.82904888493096,284.4426153501655,283.275301555323
4987,295.73884854244375,284.3482156415586,283.18051588408264
4988,295.72534927491756,284.33125250613386,283.1633162865594
4989,295.9246917492558,284.5278954860477,283.3598180428243
4990,296.25428759586765,284.85453821105796,283.6862034305128
4991,296.64615591188834,285.24286325725393,284.0741297470165
4992,296.8767427407975,285.4684690270835,284.2997060795026
4993,296.9641083124389,285.55083481264916,284.3811550269877
4994,297.12901342231675,285.71209017439145,284.5415703957459
4995,297.54339147823487,286.1241111781011,284.95359216376784
4996,297.93982151106826,286.51631966325766,285.34546576435486
4997,298.2354286850504,286.80704200441346,285.6356050596441
4998,298.3971823162964,286.9638265802101,285.7917989300371
4999,298.37901534084205,286.9407808606063,285.76823046235853
5000,298.2449249497244,286.80220958970455,285.62925849198814
5001,298.0462569037818,286.59948476086385,285.4262174706374
5002,297.7898559635288,286.3391294929208,285.16555754750357
5003,297.5517557940636,286.09758307550874,284.9237714564467
5004,297.43747836539063,285.9808214723669,284.80690507622506
5005,297.3923291445956,285.9337489232446,284.7595874533529
5006,297.3668618109177,285.906996750723,284.7324086049954
5007,297.34929377494194,285.88925101110016,284.7144101063765
5008,297.3346799760672,285.87540294157054,284.7002391545022
5009,297.3217180824518,285.8637620002359,284.68826236799083
5010,297.3110449457472,285.85521485953564,284.67937657390644
5011,297.24378928683944,285.79031899527394,284.6139592590317
5012,297.1717362771841,285.72082479660213,284.54422577816825
5013,297.2409938145593,285.7937886142164,284.6171062474281
5014,297.3660861097403,285.92202987519465,284.7448916293606
5015,297.9639009150977,286.524760520383,285.3476713992337
5016,298.6555154167353,287.21960081932406,286.04214327142756
5017,299.35373469941476,287.9198154588798,286.7417117328185
5018,299.8881221650046,288.45507245226327,287.2761679351542
5019,300.36265132265925,288.9306808314158,287.7511483915845
5020,300.72846138221274,289.2974999632522,288.1174056593393
5021,300.97123417258615,289.541277080072,288.3606557056231
5022,301.1693164847218,289.74070522819113,288.55965820416475
5023,301.23582022234797,289.8082963385484,288.6267731708254
5024,301.2116578033636,289.7854990766685,288.6035752188269
5025,301.07067957069614,289.645996222048,288.46371501321687
5026,300.8520242456778,289.429185281273,288.24662450234206
5027,300.642973657148,289.22245889571525,288.03973060342656
5028,300.4024335812044,288.9838807066623,287.80091758069415
5029,300.1770253043765,288.76027139636443,287.57707722156704
5030,299.98941683439597,288.57429008548746,287.390878250736
5031,299.76883000336505,288.3547779088537,287.1710691330607
5032,299.6251546338876,288.2124654267254,287.02857329254545
5033,299.52650696618133,288.1148485068188,286.9307344190089
5034,299.29345443634486,287.8814748598798,286.6968061583171
5035,299.0384177634125,287.62644624250146,286.4414830517574
5036,298.8853483624438,287.4738113941397,286.288708705315
5037,299.06080286091833,287.6504653730511,286.4654012434587
5038,299.43122208823155,288.02115861689913,286.8359125418084
5039,299.9698776351282,288.55923322877874,287.37362299086004
5040,300.5363276509453,289.1239640727594,287.9377655340583
5041,301.05540236215336,289.6403690802004,288.45345396942645
5042,301.50550809974555,290.0874468961351,288.8998918154443
5043,301.8793414731233,290.4581964537144,289.2701208706733
5044,301.55420772310197,290.12695566980597,288.93760215847834
5045,301.2514152207281,289.8219714393069,288.63250323052694
5046,301.10061428603524,289.67104545505913,288.4821445475158
5047,300.72410950454855,289.2917165233899,288.10226952889093
5048,300.5006554842033,289.0669787180663,287.87743522283904
5049,300.3062646501977,288.87088799606903,287.6811264766437
5050,300.1241411390037,288.68682805141793,287.4967886531228
5051,299.9561202878611,288.5167951157989,287.3264714100507
5052,299.7835824856789,288.342134566535,287.15151420821996
5053,299.620558119862,288.1770049153517,286.98610237190843
5054,299.46459994834214,288.01893052214234,286.8277512683937
5055,299.32114876150104,287.8733497747209,286.68189422367715
5056,299.1858892229993,287.7358666268535,286.5441204024846
5057,299.06071419295773,287.6083687909557,286.41632713467703
5058,298.94465045158097,287.48982956749063,286.29749036718283
5059,298.91400560485823,287.4567454150503,286.2641697281004
5060,298.85562238601466,287.3951270497881,286.2022015102855
5061,298.8319338392255,287.36804865437347,286.17480298335835
5062,298.8663837989755,287.3989307600979,286.2053983670028
5063,298.9580412529879,287.4868563986,286.29305376145413
5064,299.1155664108002,287.64033038611586,286.4462189872364
5065,299.4547872471989,287.975382355059,286.78099510621
5066,299.9200786628292,288.4360126597456,287.2412831858948
5067,300.2861298287053,288.7960876018352,287.6007543804256
5068,300.4077151754817,288.9107764375842,287.7147063995893
5069,300.353003674715,288.8494290053828,287.652789465572
5070,300.19407036719105,288.6844322543572,287.48742109047623
5071,299.9669062380711,288.451693069971,287.25441942637383
5072,299.80933281906283,288.2891652370809,287.0917295130131
5073,299.668167965645,288.14302568552984,286.9453639246984
5074,299.51033154805486,287.98003630214646,286.7820571877527
5075,299.38227840444046,287.8471515956771,286.64890362895056
5076,299.2811733596994,287.7414194944468,286.5429000379321
5077,299.1821175747653,287.6378094059729,286.438979822229
5078,299.09169279829797,287.54300995290106,286.34386617455
5079,299.013378623337,287.4604771857536,286.2610293450483
5080,298.94284381778107,287.3858016979266,286.18604159718956
5081,298.8837854626051,287.3226743881032,286.1225993274408
5082,298.80917683707753,287.24382529263715,286.0434013079465
5083,298.7299787743392,287.16029167234046,285.95953245722563
5084,298.67677098254734,287.1027934918836,285.90173044047594
5085,298.7449528903578,287.16692594893345,285.9656438411635
